username,MeanMoves,StdMoves,MeanEloDiff,WinRate,WinRate_PosEloDiff,WinRate_NegEloDiff,Mean_ACPL,Std_ACPL,Mean_Game_ACPL_Variance,Endgame_ACPL,After_opening_ACPL
justmarionette,34.9375,19.847648895188232,49.125,43.75,20.0,83.33333333333334,62.680332267751766,33.451541494913464,17969.69023952015,119.21985815602837,91.11313676503133
kaiserking,30.5,16.186414056238643,-70.5,62.5,60.0,63.63636363636363,,,,,
karabas,31.6875,17.133665690680438,45.9375,31.25,30.0,33.33333333333333,49.801302052783704,22.218971421073746,6044.313206854974,39.37309200603318,60.193748048248054
karavidas,34.75,14.991108475804358,-71.5,59.375,50.0,65.0,43.42676690138277,26.58874569537658,6965.073330708355,33.60989010989011,115.207057532609
kavilla24,33.3125,17.613323555384618,28.75,62.5,60.0,66.66666666666666,50.19538659025881,21.95376379763308,8366.905948181682,37.49719887955182,59.63376155840659
kayoshin,31.3125,17.453629040021063,-66.375,53.125,25.0,62.5,,,,,
kazimir,32.0625,14.1913999779209,-24.6875,75.0,66.66666666666666,80.0,55.040987946063794,28.090719036768057,11280.67879159475,25.67301587301588,85.66000019665437
khan,31.8125,13.570648473820254,62.6875,50.0,54.54545454545454,40.0,68.65378578117297,34.23464682987401,18358.435616190116,78.01242336610758,63.70451991111412
kiahairany,29.0,14.54189350348388,-121.9375,68.75,0.0,84.61538461538461,,,,,
kiasar,39.0625,15.914223198133174,100.75,37.5,37.5,,,,,,
kiatkiat3,33.1875,16.72610235530083,82.9375,46.875,53.57142857142857,0.0,59.321391512609324,28.52620396268011,15824.365747833064,54.467272727272736,54.26720269316131
kindruk,31.9375,15.648082949677892,-14.375,62.5,50.0,70.0,59.52300708226905,32.06342406638573,10254.481813355576,49.00983488132095,76.19550251300251
kinglib,37.6875,18.28922724811886,-52.8125,59.375,0.0,60.71428571428571,79.0857195445603,26.523261348938142,17114.456834099798,99.3290802764487,107.5238950961157
kirylb,23.5,9.49385766342288,4.875,46.875,16.666666666666664,85.71428571428571,66.20077617022353,39.926502303559474,17366.659361132766,7.0,77.72218614718615
kiskorovas,25.25,10.816653826391969,106.5,25.0,21.428571428571427,50.0,85.85465828394486,38.326463902565365,23813.52388004119,53.375,170.63789068258885
knar,32.0625,15.588323621651346,55.0,43.75,30.0,66.66666666666666,,,,,
kohlbeck,43.9375,11.930178819559522,-137.375,84.375,100.0,83.33333333333334,,,,,
kojiro963,35.4375,14.170244646206124,-45.625,59.375,60.0,59.09090909090909,,,,,
kvc,43.8125,18.808575171979403,-139.1875,78.125,,78.125,64.11336275545071,23.567817620226435,15464.821845182078,59.45542669340463,69.84835500520013
kyriakos1301,27.0,14.908610487455451,14.0,28.125,14.285714285714285,38.88888888888889,60.48024125367138,21.471107716832428,17581.243519822034,24.58333333333333,78.08873456790123
labradorbadi,35.3125,19.60176437636844,12.75,56.25,55.55555555555556,57.14285714285714,,,,,
leandrosouza,28.625,13.67662239004938,-54.375,71.875,66.66666666666666,75.0,,,,,
leoam,34.625,11.476788168589096,76.4375,62.5,64.28571428571429,50.0,,,,,
leverly3,38.6875,9.84356812001285,68.0625,31.25,11.11111111111111,57.14285714285714,,,,,
likecookies,24.9375,15.320873560821088,144.6875,31.25,31.25,,,,,,
likewat,31.375,18.003240449059906,-142.125,68.75,100.0,66.66666666666666,52.781204021033155,22.360593673553286,15496.17450756469,57.63492063492064,136.24024142241458
loopvogel,33.75,15.872407924865506,-46.4375,75.0,66.66666666666666,80.0,,,,,
lucallme,34.875,14.637281168304447,20.25,53.125,27.77777777777778,85.71428571428571,70.59199025794045,27.9594053591789,24298.214696073657,78.59325396825398,91.9595602030681
lucaskw,31.9375,19.013920339232165,-74.375,50.0,16.666666666666664,57.692307692307686,,,,,
luconzio,31.0625,18.74555502868169,-50.5625,43.75,33.33333333333333,46.15384615384615,,,,,
ludonix,32.875,12.43583531573171,9.125,65.625,63.63636363636363,70.0,,,,,
lukcud,34.875,18.329848153580908,0.6875,43.75,50.0,37.5,,,,,
lutekhin,40.4375,10.112492274409906,-99.9375,62.5,0.0,83.33333333333334,,,,,
lvbnhbq44,31.0,13.06904740216363,-23.0625,31.25,57.14285714285714,11.11111111111111,,,,,
m_zeinali64,32.4375,10.269493658404002,-48.75,62.5,40.0,72.72727272727273,62.428894299183646,20.91686309424873,14392.030678151687,16.866666666666667,65.10595740316327
machur_leShach,37.1875,16.391944159657616,45.5625,62.5,53.84615384615385,100.0,46.316573210308675,15.686023299072577,9321.386760917385,33.501338661338664,60.17936303407191
mahdi-aghajanloo,36.125,19.345542122153105,-3.6875,40.625,58.333333333333336,30.0,,,,,
maks83,35.4375,15.75634792710544,-65.875,40.625,16.666666666666664,46.15384615384615,73.17049694975526,30.646534413677568,20652.163385606586,94.5219273533168,86.81069195693885
malatok,42.0,22.37558192911788,4.125,68.75,55.55555555555556,85.71428571428571,,,,,
marcin81,31.5,13.043516908155304,51.5,56.25,63.63636363636363,40.0,,,,,
marckflow,31.0,11.988883740087452,162.25,12.5,12.5,,,,,,
mardani45,33.8125,16.618137681461185,-14.375,34.375,25.0,43.75,35.905724962420734,10.615350149809009,5628.956300866092,72.0523088023088,52.09745944322693
marina_urypinsk,38.6875,14.826637065318174,18.625,62.5,54.54545454545454,80.0,35.83834634871358,8.81333702455907,6906.6130629109875,46.78484848484849,34.88717040269375
mariomaster,35.0625,15.59259974047518,-160.6875,78.125,50.0,80.0,64.36547247933888,38.38136684808877,13525.106065627459,56.71085858585859,88.6857185191836
masodmk,31.1875,13.53621685208488,41.25,40.625,28.57142857142857,50.0,,,,,
materuso1,36.8125,11.81647860687213,-24.6875,50.0,10.0,68.18181818181817,,,,,
mcaleap,37.8125,17.837110191956544,-4.3125,31.25,37.5,25.0,50.1590330709018,20.306441228198832,9280.262687323682,55.06330532212885,65.99523499200919
mcbublick,31.375,11.820180483675648,46.3125,31.25,20.0,50.0,,,,,
mcelal,40.625,14.934858553063032,-6.25,53.125,35.0,83.33333333333334,42.70142130927466,11.155953682526432,6948.644411677055,50.0111977741288,42.51878910367724
mcoskun,34.875,14.619051496819711,-52.3125,78.125,75.0,79.16666666666666,,,,,
mdh0307,38.8125,13.953344879753145,-80.125,81.25,50.0,84.61538461538461,,,,,
mehmeteet,33.875,19.80530232033836,32.0625,65.625,58.333333333333336,87.5,62.549407831791186,27.219717313980414,10832.295519862037,44.41725703490409,64.03780588034022
mesak55,34.1875,15.992576402818903,3.5625,62.5,37.5,87.5,,,,,
mexico-tamaulipas,29.0,13.861216877797322,32.3125,50.0,33.33333333333333,71.42857142857143,,,,,
mhmdkarimi13,34.625,17.906702655709676,18.6875,25.0,14.285714285714285,33.33333333333333,79.16722669711538,33.551018471305596,17490.41661886086,47.13546511627907,70.58257995050758
migloo,25.1875,10.186387976117931,-53.4375,50.0,50.0,50.0,,,,,
miguelhf,35.875,12.732504336016016,21.875,31.25,11.11111111111111,57.14285714285714,73.16485199598947,39.12748895393751,15897.630419895153,85.36346153846154,108.68620908899149
mijat84,31.6875,9.90433406814074,17.8125,46.875,54.54545454545454,30.0,,,,,
mikaone,38.0625,16.82247999949274,23.8125,46.875,43.75,50.0,,,,,
milchvo,32.3125,14.540604068148845,-14.0,59.375,25.0,80.0,,,,,
mimioro,38.125,21.66064018752293,-89.5,53.125,100.0,50.0,,,,,
mirza43,33.3125,13.797191743249783,72.8125,46.875,39.285714285714285,100.0,62.80045865937938,22.1848981688416,13199.86453814171,28.0030959752322,76.41988531032649
misha1910,29.8125,13.327759251527118,-73.125,37.5,25.0,41.66666666666667,66.99799904066917,26.4414286574086,23828.445366511707,51.25925925925926,95.65845993529925
misiek32,28.9375,11.37522893542514,-1.0,56.25,33.33333333333333,66.66666666666666,69.71615049646513,33.42482170986483,14670.280332660477,44.94047619047619,72.34070093849506
mixmau,40.5,19.643489167321235,-140.375,68.75,0.0,73.33333333333333,53.10092284484046,18.644365287251713,17456.09464363953,51.60975935828877,94.85690241231715
mrwoon,38.1875,12.117308557046266,-23.9375,56.25,57.14285714285714,55.55555555555556,,,,,
mtahmad,37.375,17.469497226117678,28.6875,34.375,20.0,58.333333333333336,,,,,
muskokadave,43.5,15.86190404711868,-34.4375,68.75,57.14285714285714,77.77777777777779,66.91193492391783,28.039505493036323,16643.36691093016,146.84393162393164,90.44249736005136
naikus,35.5625,14.751129900225724,-43.4375,50.0,25.0,58.333333333333336,52.6369725949731,21.174805531394572,8994.706773228909,55.46318181818181,66.41832157912475
neopolis,37.4375,18.239037803568475,-58.875,43.75,37.5,45.83333333333333,,,,,
nihad212bobr,31.375,13.35102992281869,26.875,12.5,9.090909090909092,20.0,55.7149097028313,26.493359156626305,10235.246072151416,36.49507575757576,77.58108851751693
nik55,35.625,11.505795641038189,-68.125,68.75,40.0,81.81818181818183,,,,,
nikitin19666,51.5625,17.439299488989423,-125.125,50.0,100.0,42.85714285714285,,,,,
nikola_silni,36.8125,14.349070817768425,80.3125,56.25,50.0,83.33333333333334,,,,,
nikosref1985,33.5625,14.472819352151122,-19.1875,50.0,70.0,40.909090909090914,73.05904690870008,35.54004585801806,27671.42709447525,35.790277777777774,198.6662373745965
nikrik,41.4375,16.800669629511795,-127.9375,59.375,,59.375,45.915453986826535,25.25192953937987,6735.136362200855,30.08265625,50.82465782816623
ninoelle,39.8125,15.153519943124326,-19.8125,46.875,20.0,55.00000000000001,,,,,
nkahara,24.4375,8.808849716809416,46.1875,56.25,70.0,33.33333333333333,,,,,
obanebane,34.9375,12.80348259914726,-88.75,62.5,50.0,66.66666666666666,56.498759628171406,14.453459471262185,13450.338677621701,58.12779973649538,79.67673589449994
oblix,38.8125,21.93693612760603,10.875,56.25,42.85714285714285,66.66666666666666,,,,,
octavia,31.75,11.907980517283358,6.375,31.25,0.0,50.0,,,,,
official_006,35.0,15.209646062066446,85.6875,40.625,31.818181818181817,60.0,,,,,
oleg88,37.625,17.08361788380904,141.4375,25.0,26.666666666666668,0.0,,,,,
olegrun,37.4375,15.213891678331354,-36.8125,62.5,40.0,72.72727272727273,45.33653478357958,23.43007674260155,9927.078042249716,53.87346385498559,46.495163305158115
olimka,24.6875,11.25296257288127,27.125,50.0,36.36363636363637,80.0,,,,,
oquzlar,42.625,16.045248517863474,31.4375,53.125,50.0,50.0,36.7453447295693,12.163959130611191,6036.313132064848,41.0197328009828,42.886053424624365
overshadowed,29.0,10.230672835481872,-37.0,37.5,33.33333333333333,40.0,,,,,
pablo686,29.25,13.674794331177344,-9.25,31.25,22.22222222222222,42.85714285714285,64.22374299729871,33.00054125812444,15698.040182542758,90.57264957264958,105.89799922299923
paconava1,31.1875,11.973408036144097,89.5625,21.875,21.428571428571427,25.0,,,,,
paez86,35.25,17.45279347267938,-84.3125,78.125,70.0,81.81818181818183,70.48679397282922,34.99760661080195,25162.89242211512,52.16559829059829,92.05714759525902
palacio,39.875,11.552056094046634,-16.0,43.75,28.57142857142857,55.55555555555556,49.149873647277545,23.280456602726847,10756.164243828302,44.49530740658837,52.33218321723827
pattawee,32.0,11.735984548955972,6.3125,56.25,57.14285714285714,55.55555555555556,80.84619364808512,46.35436360001521,21556.942419436276,101.68333333333334,80.42969582500832
pavan_8317,29.8125,11.501992580998015,24.25,56.25,58.333333333333336,50.0,,,,,
pawnimpact0007,26.75,11.35194550139608,153.5,25.0,25.0,,,,,,
pedromayor24,33.3125,15.102841895925858,12.5625,65.625,70.0,58.333333333333336,58.51061088980141,29.875891956129703,13173.883994344162,40.4326267281106,139.095050229643
petarspasic,41.25,15.800843859321777,-58.625,46.875,33.33333333333333,50.0,,,,,
phet,39.0625,14.553206977616078,-41.9375,31.25,0.0,38.46153846153847,60.163514799100305,22.767922073074416,14751.15025309985,51.6925925925926,75.72530020339147
picpalac,40.9375,16.270499889882505,86.375,37.5,40.0,0.0,,,,,
piggysmoking96,27.0625,18.03133846021052,-164.375,71.875,100.0,70.0,,,,,
pirja,32.6875,10.84262422110072,85.625,25.0,26.666666666666668,,51.14511326104767,19.6565505070703,7510.171025428274,36.47619047619048,69.010561405389
pistole,42.0,25.115732121520963,-93.875,62.5,70.0,59.09090909090909,,,,,
platonovich,49.4375,13.490583135407206,-7.5,46.875,31.25,62.5,,,,,
player-of-games,31.0625,13.443554837418064,-97.375,78.125,25.0,85.71428571428571,,,,,
poo2004,25.75,10.401922899156675,-4.5625,81.25,75.0,87.5,,,,,
pretenderg1,25.0625,11.2455546772936,-67.0,56.25,0.0,81.81818181818183,77.94142788346149,29.174206265288635,19119.560611669836,55.41176470588236,86.4390370890371
purgin,36.625,13.618002790424152,-129.875,68.75,,68.75,,,,,
pyp0614,40.125,16.989702763733092,-20.6875,34.375,20.0,40.909090909090914,,,,,
rahimtabriz,39.4375,15.785937835090234,-12.875,71.875,75.0,68.75,69.46692352148757,31.854062822307757,18679.861056436097,55.479281844316674,91.35749258415925
rajaav,32.0,11.679041056525149,60.4375,50.0,45.45454545454545,60.0,,,,,
rajah43,43.1875,23.0773157017882,126.375,31.25,33.33333333333333,0.0,77.32051887295283,31.719373582662215,29521.001267711803,59.12446712018141,167.00787154936066
rajesh0970,26.5,10.066445913694334,-17.25,50.0,16.666666666666664,70.0,,,,,
ramindelta,43.75,17.901582797804966,23.125,25.0,22.22222222222222,28.57142857142857,,,,,
rampazira,34.6875,14.060435033573224,-104.375,75.0,,75.0,,,,,
raulsuarez,36.0,13.5400640077266,-105.625,53.125,100.0,50.0,48.221085992370355,21.425756574368435,8917.697986170539,29.442063492063493,56.29124561712797
re-am,27.0,14.412957133542488,-100.8125,62.5,50.0,64.28571428571429,39.78707539624618,26.8696837077829,5912.859212774434,29.4,44.442193362193365
ren100m2,37.375,17.48475526470607,-39.0625,46.875,33.33333333333333,50.0,,,,,
rise_UIED,33.6875,16.312444125063948,-46.8125,53.125,50.0,54.54545454545454,,,,,
rmhcross70,41.5625,21.84786412138877,61.125,34.375,26.923076923076923,66.66666666666666,,,,,
roberto62rc,27.375,13.012173787137437,-1.375,68.75,55.55555555555556,85.71428571428571,,,,,
rodribal,37.4375,16.297111195955356,-8.5625,50.0,37.5,62.5,,,,,
rokokos,37.75,16.00624877977348,-53.75,53.125,33.33333333333333,65.0,,,,,
rolling1,36.0,17.988885457415087,27.4375,56.25,45.45454545454545,80.0,43.556151626113405,19.672857100239995,8245.645128207863,33.96475259844825,46.13928776693335
rpg_rubin,35.3125,23.5590569986718,-5.0,50.0,37.5,62.5,,,,,
rtep,28.0,8.099382692526634,4.0625,53.125,31.25,75.0,,,,,
rzarey,33.4375,11.395722881853525,58.5,31.25,18.181818181818183,60.0,,,,,
safary,33.25,11.868726413000962,-29.8125,43.75,33.33333333333333,50.0,81.87380775640422,35.48472443621746,23589.626291671684,71.42156862745098,122.91715474445738
sag45,32.0,11.236844159579086,-12.625,68.75,42.85714285714285,88.88888888888889,,,,,
saguaro,34.125,16.325338179243538,52.4375,53.125,45.83333333333333,75.0,,,,,
saiedva,34.4375,19.7753002505651,-35.375,68.75,50.0,75.0,64.56311690736806,17.386625408315282,11793.370234096508,313.61694677871145,64.35730157437162
sajjad67,42.0,17.603030042202015,-55.25,81.25,100.0,75.0,,,,,
sam_dobrov,33.625,20.68775805478528,-102.3125,53.125,50.0,50.0,,,,,
sametrik,27.4375,14.338613368569966,-7.5625,43.75,33.33333333333333,57.14285714285714,75.44671872730042,26.190335403845513,16410.23896346447,40.38461538461539,76.55595238095238
saruar,44.375,13.889444433333775,73.25,40.625,26.923076923076923,100.0,38.00400837496208,11.763350780084124,4322.874520720089,28.245032051282053,46.29640238183716
sasanx,37.8125,19.14582199854579,-57.1875,62.5,66.66666666666666,60.0,44.004791775171206,20.95667272110107,8592.098309802495,55.70206133735545,56.720616909410005
saveriog,26.0625,8.51249082231517,-59.8125,56.25,66.66666666666666,53.84615384615385,,,,,
scyy,29.8125,15.14031593681805,5.25,31.25,12.5,50.0,,,,,
semeeh,38.9375,13.645359406528408,91.25,46.875,50.0,33.33333333333333,,,,,
seregin111,34.875,15.041608956491324,-61.375,53.125,25.0,62.5,,,,,
sergiokumic,36.8125,13.121070840445912,76.4375,37.5,28.57142857142857,100.0,,,,,
sergon86,34.1875,13.417494798458712,86.8125,21.875,25.0,0.0,62.98143282114465,29.012801217039524,14467.387455929087,13.168636363636365,67.42445947570947
shahka,38.875,16.596686416269964,-37.625,68.75,83.33333333333334,60.0,,,,,
shakal,38.4375,19.67390403554922,-51.0,59.375,58.333333333333336,60.0,,,,,
shakruk,29.75,10.63014581273465,1.625,50.0,50.0,50.0,60.04389754410103,24.200099169031677,13143.127719647851,30.52777777777777,80.05523169161756
shardulme,34.4375,15.874376628180816,-0.6875,56.25,62.5,50.0,,,,,
shimc,32.3125,17.526052036896385,-86.5,56.25,66.66666666666666,53.84615384615385,,,,,
siltru28,34.1875,20.701751133660167,22.125,34.375,22.22222222222222,50.0,,,,,
silviobogdan,40.0625,18.823633195179585,-23.75,40.625,37.5,43.75,,,,,
sirohach,41.6875,13.93661245305568,-14.75,43.75,38.88888888888889,50.0,42.09323045442842,15.6151884444354,7437.959980141599,65.13102954479766,47.71577682601576
sirvan200,30.625,14.899105118540955,53.75,75.0,75.0,75.0,,,,,
slava55,36.5625,15.314345126928108,11.0,53.125,42.85714285714285,61.11111111111112,55.42929413782405,20.221847467407517,11016.112653840268,47.01186040951296,78.73787688559538
snackypants,34.5625,12.914946121967883,111.8125,18.75,18.75,,,,,,
sop,33.4375,15.64169108504576,-90.625,37.5,0.0,50.0,,,,,
sounder0,37.875,17.461863207191456,-133.3125,50.0,,50.0,,,,,
spear66,35.1875,13.387649781297188,51.9375,46.875,36.36363636363637,70.0,81.93345488440103,41.20095098450895,24401.725738943514,76.68145363408522,130.65965302204796
srkila64,40.375,19.812033380414707,51.5,43.75,38.46153846153847,66.66666666666666,,,,,
ssimonyancz,50.875,14.268263150549664,38.1875,46.875,54.16666666666666,25.0,,,,,
stevefloyd,38.75,15.150357531534803,85.875,40.625,35.0,50.0,,,,,
stig_65,36.5625,14.165539170818738,96.8125,37.5,40.0,0.0,63.68963896946898,22.238466204555106,12112.697831811056,63.848765432098766,72.27368788744205
sting47,33.625,15.986973864159951,-37.875,75.0,87.5,62.5,41.2662078212076,18.031750297270722,6570.902124012041,47.76923076923077,55.889681815768775
stroboctopus,27.0,14.30151507125498,36.1875,68.75,75.0,62.5,,,,,
sullc84,31.25,16.233709783451634,64.8125,31.25,18.181818181818183,60.0,,,,,
swesub,28.875,18.384323031684723,-4.25,50.0,55.55555555555556,42.85714285714285,66.88151660122838,29.643425008832914,15424.554652931949,90.35833333333332,69.30355920960758
sykkelpump,36.8125,13.457185193543758,43.125,34.375,27.27272727272727,50.0,,,,,
tabassomi1977,36.3125,13.690477225672838,23.75,43.75,33.33333333333333,57.14285714285714,,,,,
tafili,27.125,9.294263463735756,-80.8125,37.5,25.0,41.66666666666667,,,,,
tanhayetanha,36.1875,19.55920499406865,46.75,40.625,45.83333333333333,25.0,,,,,
tarnanas,27.4375,6.292522016912879,-3.8125,37.5,16.666666666666664,50.0,55.38117814064424,23.774152691195074,10647.277157336435,,49.009020146520136
theAverageC,25.6875,12.009544815132116,70.5,37.5,38.46153846153847,33.33333333333333,,,,,
thejas,39.25,17.961069010501575,-131.0,71.875,33.33333333333333,80.76923076923077,,,,,
thiaguinho,33.5,12.274635093014645,-34.8125,68.75,50.0,80.0,52.20684024114166,15.347355810381481,8323.49343866893,63.66384615384616,68.0100895183248
titivillus,29.1875,15.57441812717252,85.4375,25.0,30.76923076923077,0.0,,,,,
titoo,38.5,13.890044396377332,-43.6875,40.625,0.0,72.22222222222221,53.351580342506665,15.837362831114216,12029.038436417826,46.93007224257224,54.766620047459625
titopulo,32.75,14.158625168661915,-12.25,50.0,55.55555555555556,42.85714285714285,,,,,
topolecka,39.5625,16.09541860281987,-53.125,46.875,0.0,57.692307692307686,57.542320408455694,24.579135325039772,13007.612883548958,27.63589743589744,65.5892816560011
topolyok,42.0625,18.94366648777369,-66.1875,56.25,50.0,58.333333333333336,54.75934679573444,21.03984540978567,12990.007477688736,42.265491452991455,63.87013540145859
treze_13,33.625,19.141142424979066,26.5,43.75,42.85714285714285,44.44444444444444,53.25515527061206,19.829069035158312,13298.455614014489,40.768253968253966,81.28235636417456
trippinboris,41.5,21.210060505964304,6.875,56.25,60.0,54.54545454545454,,,,,
tsuceara1,35.1875,15.08296500471089,-101.0625,56.25,50.0,57.14285714285714,,,,,
tumursuh,41.5625,12.685786009020752,-62.125,59.375,66.66666666666666,57.692307692307686,38.307181742920434,15.094180398385827,6263.577282280937,40.06016113516114,45.8040029824167
unclewilly,39.5,17.320508075688775,-87.4375,53.125,25.0,62.5,,,,,
urkazacenje,33.0625,16.570933387511197,-33.5,62.5,100.0,50.0,,,,,
uropost,32.875,13.042878005511923,25.8125,46.875,50.0,35.714285714285715,,,,,
v_clava38,36.6875,17.86885092369773,-66.125,43.75,50.0,42.85714285714285,39.869506365391125,23.75697542285827,7244.006096331564,21.700230414746542,61.24207237343267
vald-vald-april,33.0,8.238122763510304,-86.6875,81.25,66.66666666666666,84.61538461538461,43.687360621020034,16.174499935736716,7387.107623004264,99.9,53.03236412746917
valenok,37.375,11.786291472158096,3.4375,37.5,20.0,66.66666666666666,,,,,
valva,46.9375,21.461496530608795,41.75,50.0,45.45454545454545,60.0,37.48363083317653,14.202648572886684,6112.026095880454,30.11059583440669,48.18525602406521
vandaad,37.0,15.701379981814762,39.25,43.75,33.33333333333333,75.0,,,,,
varashh,25.3125,7.905430622890403,25.625,31.25,30.0,33.33333333333333,,,,,
vaspan10,34.375,16.97007169499685,40.125,34.375,30.0,41.66666666666667,,,,,
veyschelik,32.375,14.117955470487455,-23.5625,43.75,14.285714285714285,66.66666666666666,63.39176181334951,23.206751997739136,12195.711848380972,82.93095238095238,107.67469838895728
vigilante,32.0,12.60158720161869,129.5625,25.0,25.0,,89.2485123960697,48.24949328543041,34579.26516690306,70.38095238095238,169.4779970447391
vik8419,36.625,16.268066879626478,80.1875,28.125,28.125,,,,,,
vikt2,36.875,18.0106450004805,1.9375,53.125,31.25,75.0,,,,,
vlada555,44.1875,19.29151367829907,-3.75,68.75,68.75,68.75,49.92366809455295,16.425213517102684,9125.32271232128,43.17004386223618,46.10312135049393
vladimir1949,40.8125,16.4973482717678,-101.5625,68.75,0.0,73.33333333333333,,,,,
vladimir1956,35.25,11.618950038622252,3.8125,31.25,25.0,37.5,46.184369162207545,16.424075758211234,5923.406168312987,60.1193376068376,49.94506497069279
vleone,37.4375,14.40818633046274,-23.875,53.125,50.0,55.55555555555556,69.60208217941403,31.683358149593374,18320.00014192399,52.343597706641184,86.34755605882393
vodoley564,34.5625,8.679237677737987,9.1875,62.5,50.0,83.33333333333334,,,,,
wbrown358,34.0,13.793718377097116,51.0,40.625,31.818181818181817,60.0,62.24750426568249,21.310247715144225,8253.002885899792,39.0,88.56299664195939
whewell,29.5,9.266426855410163,94.125,31.25,33.33333333333333,0.0,,,,,
whynotzoidberg,35.5625,16.136785099062738,22.3125,40.625,27.77777777777778,57.14285714285714,,,,,
wolters,30.0,12.08304597359457,-17.75,62.5,57.14285714285714,66.66666666666666,,,,,
wonderworker,32.75,10.92703070371819,3.6875,43.75,33.33333333333333,57.14285714285714,78.87591182252613,26.65376121749818,20109.08184262465,162.52777777777777,109.69845418743883
wooobeee,39.6875,11.705945782663896,-39.9375,40.625,25.0,45.83333333333333,,,,,
worldwidewoot,33.75,15.29051993883792,-15.625,50.0,37.5,62.5,,,,,
wrey43gr,31.4375,13.78389761037615,35.625,43.75,54.54545454545454,20.0,,,,,
xalilovich,26.6875,15.76797915608296,-29.125,28.125,14.285714285714285,38.88888888888889,,,,,
xmark,31.5,11.195237082497776,69.6875,28.125,29.166666666666668,25.0,,,,,
y_alex,25.3125,10.612688946099697,-39.0625,37.5,25.0,41.66666666666667,,,,,
yanaaa,35.4375,11.67886267293752,10.6875,37.5,12.5,57.14285714285714,64.16506939715842,32.78399020378715,17907.52934454736,43.46031746031746,100.53835110339637
yaser408,38.1875,12.676586028317455,-96.0625,90.625,100.0,87.5,,,,,
yussef,35.6875,14.131377616259968,16.375,75.0,81.81818181818183,60.0,,,,,
yusuftu59,41.5,18.395651660107067,-43.625,68.75,60.0,72.72727272727273,49.790767992241584,20.158787012078882,10273.00878507836,97.19537496886286,109.11247157769992
yyi,33.1875,14.176124294037493,34.3125,43.75,25.0,62.5,,,,,
zeeboy97,29.125,11.774973460691962,2.9375,37.5,14.285714285714285,55.55555555555556,,,,,
zeppi,34.875,13.70097320144327,3.8125,34.375,33.33333333333333,35.714285714285715,,,,,
zey89,40.0,20.79102370415336,-50.6875,43.75,0.0,63.63636363636363,68.22377852653902,25.626730219447403,14130.942159067103,61.01359649122808,86.45039038903849
zinoukako,32.625,10.86814918312528,78.5625,37.5,30.76923076923077,66.66666666666666,,,,,
zorankal57,40.0,15.802953310483876,-113.9375,81.25,,81.25,33.93523794288616,14.72713855893772,4175.17408599747,27.16215559802517,39.16668838802794
